company,author id,created_at,geo,id,lang,like_count,quote_count,reply_count,retweet_count,source,tweet
"""Apple""",1128280027261489152,2020-05-16 03:33:05+00:00, ,1261499886941413376,en,0,0,0,0,Twitter for iPhone,House Democrats pass $3 trillion coronavirus relief bill despite Trump’s veto threat - The Washington Post https://t.co/cZDWxAt8hU
"""Apple""",62789335,2020-05-16 03:26:03+00:00, ,1261498117666426880,en,0,0,0,0,Twitter for iPad,House Democrats pass $3 trillion coronavirus relief package @CNBC https://t.co/ahnLxnhvBF
"""Apple""",902702897510670336,2020-05-16 03:25:23+00:00, ,1261497950506823680,en,0,0,0,0,Twitter for iPhone,House Democrats pass $3 trillion coronavirus relief package @CNBC wow!!  14 dems didn’t even support this!  You’ll know why if you actually see what’s “stuck” in there.  Playing politics with Americans lives and livelihoods  https://t.co/wItySX2Ej0
"""Apple""",22659354,2020-05-16 03:23:10+00:00, ,1261497393071046656,en,0,0,0,0,Twitter for iPhone,Why not $10 trillion? Or $40 trillion? Or $80 trillion? Or $99 trillion? #Finance House Democrats pass $3 trillion coronavirus relief bill despite Trump’s veto threat - The Washington Post https://t.co/XHYUjNqIZm
"""Apple""",2279283108,2020-05-16 03:12:14+00:00, ,1261494641351782400,en,0,0,0,0,Twitter for iPhone,House Passes $3 Trillion Coronavirus Relief Bill That Has Dim Future.  The Democrat House is as crazy &amp; irresponsible as everyone thought. - NPR https://t.co/juZD1yqxGV
"""Apple""",20817529,2020-05-16 03:08:31+00:00, ,1261493704000442368,en,0,0,0,0,Twitter for iPhone,House Democrats pass $3 trillion coronavirus relief bill despite Trump’s veto threat https://t.co/NZl8rLMJum
"""Apple""",439519180,2020-05-16 03:07:36+00:00, ,1261493475066830850,en,1,0,0,0,Twitter Web App,"JUST LAUNCHED! Our ""Covid-19 Parent Relief Program"". Video Picture Books for Kids 2-8. #1 on Apple Podcasts! Get YOUR FREE SUBSCRIPTION https://t.co/jCmg4mfzqu https://t.co/pe5b7rVQH1"
"""Apple""",894522358375084032,2020-05-16 03:07:16+00:00, ,1261493391155740672,en,0,0,0,0,Twitter for iPhone,House Democrats pass $3 trillion coronavirus relief bill despite Trump’s veto threat https://t.co/6pHvWucsQE
"""Apple""",831534972649480192,2020-05-16 03:00:40+00:00, ,1261491732157534208,en,0,0,0,0,Twitter for iPhone,House Democrats pass $3 trillion coronavirus relief bill despite Trump’s veto threat - The Washington Post. Pelosi is the leader of a party that lost America. The House Democrats need a new leader. She needs to retire and play with her grandkids https://t.co/LWyc5tjsgy
"""Apple""",285704217,2020-05-16 02:44:13+00:00, ,1261487589367971841,en,0,0,0,0,Twitter for iPhone,House Democrats pass $3 trillion coronavirus relief package from @CNBC  https://t.co/YPl0vEOyvc
"""Apple""",109992229,2020-05-16 02:33:33+00:00, ,1261484906208583680,en,0,0,0,0,Twitter for iPhone,"Trump opposing sending $ directly to Americans and States, yet he wants to cut taxes to big business and relief for hotel owners. I guess this way he pockets money two ways while low income folks die from Covid19 or starvation. #TrumpOwnsEveryDeath  https://t.co/eLp4H9xHOI"
"""Apple""",1165024871627350016,2020-05-16 02:29:28+00:00, ,1261483876406493191,en,0,0,0,0,Twitter for iPad,Opinion | What does a coronavirus relief bill have to do with a Ritz Carlton? It's all about the lobbyists. - NBC News https://t.co/eU9na4JC7l
"""Apple""",831534972649480192,2020-05-16 02:09:39+00:00, ,1261478890322767873,en,0,0,0,0,Twitter for iPhone,House Democrats pass $3 trillion coronavirus relief bill despite Trump’s veto threat - The Washington Post. This woman has lost it. How do you spin this? No one will agree to wasteful spending. What happened to bipartisan negotiations?  https://t.co/LWyc5tjsgy
"""Apple""",2562858541,2020-05-16 02:06:46+00:00, ,1261478167245582337,en,0,0,0,0,Twitter for iPhone,House Democrats pass $3 trillion coronavirus relief bill despite Trump’s veto threat - The Washington Post https://t.co/tAuuOgb6b7
"""Apple""",1244652761498759168,2020-05-16 02:04:21+00:00, ,1261477559159660544,en,0,0,0,0,Twitter for iPhone,"House passes Democrats' $3T coronavirus 'HEROES' aid: Stimulus checks, money for states, rent assistance - NBC News https://t.co/46mBBAhWz5"
"""Apple""",846087939079725057,2020-05-16 02:00:37+00:00, ,1261476617454587906,en,0,0,0,0,Twitter for iPhone,House Democrats pass $3 trillion coronavirus relief bill despite Trump’s veto threat - The Washington Post https://t.co/jwtLa3uIcH
"""Apple""",33049861,2020-05-16 01:58:30+00:00, ,1261476084903804928,en,0,0,0,0,Twitter for iPhone,House Democrats pass $3 trillion coronavirus relief package @CNBC https://t.co/ZhfbwROSf3
"""Apple""",1156550684671717376,2020-05-16 01:56:27+00:00, ,1261475567876128768,en,0,0,0,0,Twitter for iPhone,"Repugnicans only want to help the rich. 
""House Democrats on Friday passed a $3 trillion coronavirus relief package, unprecedented spending Senate Republicans have pledged to block""

House Democrats pass $3 trillion coronavirus relief package ⁦@CNBC⁩ https://t.co/nBvn13xydw"
"""Apple""",70028006,2020-05-16 01:50:37+00:00, ,1261474100372963328,en,0,0,0,0,Twitter for iPhone,House Democrats pass $3 trillion coronavirus relief package @CNBC https://t.co/3SEUfC1Mcf
"""Apple""",1098382485296173056,2020-05-16 01:49:26+00:00, ,1261473803420532736,en,0,0,0,0,Twitter for iPhone,House Passes $3 Trillion Coronavirus Relief Bill That Has Dim Future - NPR https://t.co/SW1Kw5BhNg
"""Apple""",20715638,2020-05-16 01:48:22+00:00, ,1261473534825467904,en,0,0,0,0,Twitter for iPhone,CNBC - House Democrats pass $3 trillion coronavirus relief package from @CNBC  https://t.co/CxdyCrT3o8
"""Apple""",825369161668759552,2020-05-16 01:46:30+00:00, ,1261473066564980736,en,0,0,0,0,Twitter for iPhone,"House passes Democrats' $3T coronavirus 'HEROES' aid: Stimulus checks, money for states, rent assistance - NBC News https://t.co/9vnJmI3eEt"
"""Apple""",1256678881001693184,2020-05-16 01:45:07+00:00, ,1261472715690651650,en,0,0,0,0,Twitter for iPhone,House Democrats pass $3 trillion coronavirus relief package @CNBC https://t.co/bpyAhhtvvT
"""Apple""",1214749841055768576,2020-05-16 01:44:52+00:00, ,1261472656081199109,en,0,0,0,0,Twitter for iPhone,House Democrats pass $3 trillion coronavirus relief package https://t.co/0ZiyrJabcs
"""Apple""",1020437195855888385,2020-05-16 01:44:45+00:00, ,1261472625349611521,en,0,0,0,0,Twitter for iPhone,House passes $3 trillion coronavirus aid bill - Reuters https://t.co/QYF6SzcwSe
"""Apple""",381971674,2020-05-16 01:44:32+00:00, ,1261472568491606017,en,0,0,0,0,Twitter for iPhone,House Democrats pass $3 trillion coronavirus relief bill despite Trump’s veto threat - The Washington Post https://t.co/5xbW8HPSNM
"""Apple""",445748390,2020-05-16 01:40:48+00:00, ,1261471630674612224,en,0,0,0,1,Twitter for iPhone,House Democrats pass $3 trillion coronavirus relief package ⁦@CNBC⁩  https://t.co/FlMJHVkmte
"""Apple""",1108388301646544898,2020-05-16 01:40:07+00:00, ,1261471460264161287,en,2,0,1,1,StockTwits Web,"$spy $spx $djia $vxx $iwm MONEY PRINTER IS BACK ON!!!! Paper Jam Resolved! bbBbRRrrrrRrRr — anyone care to reply the bullet points of it all?!

House Democrats pass $3 trillion coronavirus relief package

https://t.co/S2PSUk2crZ"
"""Apple""",162261875,2020-05-16 01:38:57+00:00, ,1261471166109122560,en,1,0,0,0,Twitter for iPhone,Pelosi brings us another relief package. Will the @GOP stand in her way? What do you think? #coronavirus  https://t.co/WU80yZuXDO
"""Apple""",211876746,2020-05-16 01:38:17+00:00, ,1261470996445515783,en,0,0,0,0,Twitter for iPhone,House Democrats pass $3 trillion coronavirus relief package @CNBC https://t.co/R1FNm8mo2U
"""Apple""",1258553044352057350,2020-05-16 01:37:51+00:00, ,1261470888056156160,en,0,0,0,0,Twitter for iPhone,House Democrats pass $3 trillion coronavirus relief package @CNBC yassssss #wedeservedit #EssentialWorkers 🙏🏼 https://t.co/8l2ngzpB6J
"""Apple""",862368396,2020-05-16 01:37:49+00:00, ,1261470879428390913,en,0,0,0,0,Twitter for iPhone,#seniors thank #millennials = wake up who’s paying for all freebies. House Democrats pass $3 trillion coronavirus relief package @CNBC https://t.co/Y6fAgnGDqc
"""Apple""",988337105469255681,2020-05-16 01:37:43+00:00, ,1261470854929502210,en,1,0,0,0,Twitter for iPhone,"House passes Democrats' $3T coronavirus 'HEROES' aid: Stimulus checks, money for states, rent assistance https://t.co/S1rhr3V59F"
"""Apple""",21103634,2020-05-16 01:36:00+00:00, ,1261470421372805124,en,0,0,0,0,Twitter for iPhone,House Democrats pass $3 trillion coronavirus relief package from @CNBC  https://t.co/8N0E8HSCwx
"""Apple""",1034483062116110337,2020-05-16 01:35:49+00:00, ,1261470376225193985,en,0,0,0,0,Twitter for iPhone,Ignored phase 1 hard and now pushing their agenda like the plague. —— House Democrats pass $3 trillion coronavirus relief package @CNBC https://t.co/eF3mde3ojx
"""Apple""",2766555314,2020-05-16 01:35:36+00:00, ,1261470322093670400,en,1,0,1,0,Twitter for iPhone,House Democrats pass $3 trillion coronavirus relief package @CNBC https://t.co/J1Kq3CbH9T
"""Apple""",1560620652,2020-05-16 01:35:22+00:00, ,1261470264786853888,en,0,0,0,0,Twitter for iPhone,House Democrats pass $3 trillion coronavirus relief package. #MoneyHeistByCongress  https://t.co/cMc186kKrQ
"""Apple""",22053247,2020-05-16 01:33:38+00:00, ,1261469825525678080,en,0,0,0,0,Twitter for iPhone,House Democrats pass $3 trillion coronavirus relief package @CNBC https://t.co/K0f7E6CPbM
"""Apple""",2876041031,2020-05-16 01:32:52+00:00, ,1261469634076835840,en,177,4,19,88,Twitter for iPhone,"“It includes relief for state and local governments, more direct payments, hazard pay for essential workers, an extension of the federal unemployment benefit and money for testing, among other provisions.” Republicans refuse to deal with it. So stark.  https://t.co/AzOkzk337v"
"""Apple""",1099068831396450304,2020-05-16 01:32:12+00:00, ,1261469465469874176,en,0,0,0,0,Twitter for iPhone,House Democrats pass $3 trillion coronavirus relief package @CNBC  https://t.co/YqlkbvMAW7
"""Apple""",14318277,2020-05-16 01:32:01+00:00, ,1261469419550605312,en,0,0,0,0,Twitter for iPhone,House Democrats pass $3 trillion coronavirus relief package ⁦@CNBC⁩  https://t.co/O5ZtNCLAsW
"""Apple""",2920726547,2020-05-16 01:31:42+00:00, ,1261469340349747200,en,1,0,0,1,Twitter for iPhone,“House Democrats pass $3 trillion coronavirus relief package” ....rev-up the printing presses 😘💸💸💸🚽🚽🚽 https://t.co/5kAsbTaXZK
"""Apple""",39393493,2020-05-16 01:31:39+00:00, ,1261469327728885760,en,1,0,0,0,Twitter for iPhone,House Democrats pass $3 trillion coronavirus relief package @CNBC https://t.co/PcpKkZUoPe
"""Apple""",77482996,2020-05-16 01:31:39+00:00, ,1261469326428852230,en,0,0,0,0,Twitter for iPhone,#breakingnews #Covid19 #Pandemic #HouseDemocrats pass $3 trillion #coronavirusrelief package  https://t.co/frUBlOQzX9
"""Apple""",805610178,2020-05-16 01:31:29+00:00, ,1261469285865537536,en,2,0,1,0,Twitter for iPhone,LFG House Democrats pass $3 trillion coronavirus relief package from @CNBC  https://t.co/6wHKhSlbu2
"""Apple""",1229884020768460800,2020-05-16 01:31:20+00:00, ,1261469248938848256,en,1,0,0,2,Twitter for iPhone,House Democrats pass 👨‍⚖️💵 $3 trillion coronavirus relief package @CNBC $SPY $DIA $IWM $VXX $USO $AAPL $AMZN $NFLX $TSLA $DKNG $PENN https://t.co/5YNoHbXJ2I
"""Apple""",92672440,2020-05-16 01:31:18+00:00, ,1261469239514284035,en,0,0,1,0,Twitter for iPhone,"Where is all this money coming from???🤦‍♂️ #POTUS #DemocratsAreDestroyingAmerica

House Democrats pass $3 trillion coronavirus relief package from @CNBC  https://t.co/nPZ0gV1zaA"
"""Apple""",368409800,2020-05-16 01:31:17+00:00, ,1261469235261382656,en,0,0,0,0,Twitter for iPhone,House Democrats pass $3 trillion coronavirus relief package @CNBC https://t.co/bCGR8uKys9
"""Apple""",900754485060001795,2020-05-16 01:31:08+00:00, ,1261469200259911681,en,0,0,0,0,Twitter for iPhone,House Democrats pass $3 trillion coronavirus relief package from @CNBC  https://t.co/8LV6w8KaTH
"""Apple""",1254740258,2020-05-16 01:30:56+00:00, ,1261469147126468614,en,0,0,0,0,Twitter for iPad,"House Democrats pass $3 trillion coronavirus relief package @CNBC

Which will never see the light of day!!!! https://t.co/5x8u1bV1YQ"
"""Apple""",834577428,2020-05-16 01:30:37+00:00, ,1261469067346468864,en,0,0,0,0,Twitter for iPhone,House Democrats pass $3 trillion coronavirus relief package @CNBC  https://t.co/nayNQL90mt
"""Apple""",951834720773591040,2020-05-16 01:30:32+00:00, ,1261469046962339840,en,20,1,10,3,Twitter for iPhone,House Democrats pass $3 trillion coronavirus relief package https://t.co/oJkzR05SGK
"""Apple""",1729758474,2020-05-16 01:30:13+00:00, ,1261468965894680577,en,0,0,0,0,Twitter for iPhone,House Democrats pass $3 trillion coronavirus relief package @CNBC https://t.co/5qSy1lSz1J
"""Apple""",2202438581,2020-05-16 01:30:08+00:00, ,1261468946789613569,en,1,0,0,0,Twitter for iPhone,House Democrats pass $3 trillion coronavirus relief package @CNBC https://t.co/aWyPJfu0xo
"""Apple""",262443633,2020-05-16 01:29:54+00:00, ,1261468886089764864,en,0,0,0,1,Twitter for iPhone,House Democrats pass $3 trillion coronavirus relief package @CNBC https://t.co/t3kCNZ2XrZ
"""Apple""",512525774,2020-05-16 00:21:34+00:00, ,1261451692727468032,en,0,0,0,0,Twitter for iPhone,House aims to pass a $3 trillion coronavirus relief package Friday @CNBC  https://t.co/IzMqeh6aox
"""Apple""",1137157734779052033,2020-05-15 23:08:56+00:00, ,1261433413963145216,en,0,0,0,0,Twitter for iPad,House aims to pass a $3 trillion coronavirus relief package Friday from @CNBC  https://t.co/dKXHftkWb0
"""Apple""",358504373,2020-05-15 22:49:08+00:00, ,1261428429020413952,en,0,0,0,0,Twitter for iPhone,House aims to pass a $3 trillion coronavirus relief package Friday ⁦@CNBC⁩  https://t.co/kOOA9y2pH3
"""Apple""",976341715777966080,2020-05-15 22:45:01+00:00, ,1261427393232728065,en,0,0,0,0,Twitter for iPad,"Inside the huge refugee camp in Bangladesh, the arrival of the coronavirus has aid groups such as Save the Children deeply worried.  https://t.co/cnyr1mY27s"
"""Apple""",1060599967650320384,2020-05-15 22:41:42+00:00, ,1261426557668622336,en,0,0,0,0,Twitter for iPhone,⁦@SpeakerPelosi⁩ aims to BANKRUPT the USA by forcing a $3 trillion CHINESE Virus relief package ... F’in Communist. https://t.co/3XLL18p2mF
"""Apple""",1020437195855888385,2020-05-15 21:24:35+00:00, ,1261407153371348994,en,0,0,0,0,Twitter for iPhone,House debates next coronavirus relief bill and remote work rule - MSNBC https://t.co/lKhM62wpAx
"""Apple""",1054116031,2020-05-15 20:50:49+00:00, ,1261398655707185152,en,0,0,0,0,Twitter for iPhone,House aims to pass a $3 trillion coronavirus relief package Friday  https://t.co/ONnZ7q5SId
"""Apple""",20715638,2020-05-15 20:46:28+00:00, ,1261397558129070080,en,0,0,0,0,Twitter for iPhone,CNBC - House aims to pass a $3 trillion coronavirus relief package Friday from @CNBC  https://t.co/f4Fh8IahSJ
"""Apple""",1098382485296173056,2020-05-15 20:46:20+00:00, ,1261397526567104512,en,0,0,0,0,Twitter for iPhone,"DeVos Showering Wealthy Private and Religious Schools With Coronavirus Aid, Says Report - The Daily Beast https://t.co/R3nYNK99qh"
"""Apple""",1242866118240301057,2020-05-15 20:26:45+00:00, ,1261392595902623745,en,0,0,0,0,Twitter for iPhone,"I am glad my family will be receiving tax payer dollars even though we are fully employed and actually doing slightly better this year. This shows how government has no clue on how to manage anything, except throw money at it. https://t.co/ntHgUnTAKc"
"""Apple""",36091500,2020-05-15 20:03:32+00:00, ,1261386754180829184,en,2,0,0,1,Twitter for iPhone,"#Covid19 hasn’t united the world for a collective response. A focus on national interest and a “network of fortress” countries could spell disaster for countries least able to cope, ⁦@DMiliband⁩ tells ⁦@stephensackur⁩ on ⁦@BBCHARDtalk⁩. https://t.co/30sImmJFuF"
"""Apple""",2415399587,2020-05-15 19:54:42+00:00, ,1261384531073888256,en,0,0,0,0,Twitter for iPhone,House aims to pass a $3 trillion #coronavirusreliefpackage Friday @CNBC $spx $ndx $aapl $amzn $cost $bynd $tsn $hd $low https://t.co/7M84oRluGb
"""Apple""",1099068831396450304,2020-05-15 19:49:06+00:00, ,1261383124589502466,en,0,0,0,0,Twitter for iPhone,House aims to pass a $3 trillion coronavirus relief package Friday @CNBC  https://t.co/7rHuIZ80Yq
"""Apple""",2219695045,2020-05-15 19:35:13+00:00, ,1261379627026485249,en,8,0,12,2,Twitter for iPhone,House aims to pass a $3 trillion coronavirus relief package Friday @CNBC https://t.co/PmKxBdsdN1
"""Apple""",94417324,2020-05-15 19:26:33+00:00, ,1261377448890884097,en,0,0,0,0,Twitter for iPhone,House aims to pass a $3 trillion coronavirus relief package Friday @CNBC https://t.co/0wYfaSnHyq
"""Apple""",701920112,2020-05-15 19:03:10+00:00, ,1261371565100367879,en,0,0,0,0,Twitter for iPhone,"Nancy Pelosi shrugs off Republican attacks on her $3 trillion coronavirus aid package as it heads for vote in Congress and says it's smaller than the last GOP tax cuts
via https://t.co/qNTYmllsKo https://t.co/GHQBztPJ7U"
"""Apple""",1072807529980129281,2020-05-15 18:17:13+00:00, ,1261360000263262208,en,0,0,0,0,Twitter for iPhone,House aims to pass a $3 trillion coronavirus relief package Friday from @CNBC  https://t.co/8psgFuAoT0
"""Apple""",253198857,2020-05-15 18:13:33+00:00, ,1261359078338510849,en,0,0,0,0,Twitter for iPhone,"Crazy Nancy Pelosi shrugs off Republican attacks on her $3 trillion coronavirus aid package as it heads for vote in Congress and says it's smaller than the last GOP tax cuts
via https://t.co/ibLSfmlxaV https://t.co/6w760wqQPy"
